id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,log_price
12132427,Spacious 1 BR in East Village!,10584659,Mike,Manhattan,Gramercy,40.73375,-73.98704,Entire home/apt,180,3,12,2016-07-21,0.3,1,0,5.19295685089021
6226327,Midtown EAST 1 BDR APT -  BEST area of Manhattan,29167335,Yedda,Manhattan,Midtown,40.75531,-73.966,Entire home/apt,180,4,51,2019-05-31,1.03,2,317,5.19295685089021
11868495,Heart of the West Village!,1633721,Meg,Manhattan,West Village,40.73354,-74.00549,Entire home/apt,250,2,23,2017-01-01,0.58,1,0,5.521460917862246
24387440,Midtown East Prime UN Location,184065290,Keren,Manhattan,Midtown,40.75418,-73.9664,Entire home/apt,180,30,16,2018-12-12,1.08,1,3,5.19295685089021
20008527,Large private room in Manhattan NYC,138515591,Anna Chiara,Manhattan,East Harlem,40.80305,-73.9403,Private room,50,30,2,2019-05-20,0.38,4,262,3.912023005428146
12095501,Sunny Sanctuary,7403959,L.R.,Manhattan,Hell's Kitchen,40.75915,-73.99932,Entire home/apt,240,2,24,2019-06-02,0.61,1,48,5.480638923341991
33362477,Comfy 2 bedroom apartment in Manhattan,1692538,Nuttamon,Manhattan,Washington Heights,40.85482,-73.93137,Entire home/apt,170,1,6,2019-06-09,1.88,5,324,5.135798437050262
32225207,Sonder | Wall Street | Distinct 1BR + Laundry,219517861,Sonder (NYC),Manhattan,Financial District,40.70727,-74.01072,Private room,260,2,16,2019-06-20,3.75,327,329,5.560681631015528
20182193,Not active,50740281,Jake,Manhattan,Chelsea,40.73686,-73.99349,Entire home/apt,180,5,0,NA,NA,1,0,5.19295685089021
34156010,Amazing Luxury Apt in the middle of Manhattan,257677041,Elsen,Manhattan,Kips Bay,40.7421,-73.97404,Entire home/apt,540,1,13,2019-07-06,7.36,1,233,6.29156913955832
25483095,Spacious queen bedroom in the heart of Manhattan,113146341,Amanda,Manhattan,Upper West Side,40.76983,-73.98734,Private room,110,1,1,2018-06-10,0.08,1,0,4.700480365792417
26557068,Midtown NYC: High End Resort Sleeps 2,172190160,Millie,Manhattan,Midtown,40.7521,-73.97334,Private room,300,2,2,2019-01-01,0.25,1,0,5.703782474656201
10885211,Trendy studio btwn Grand Central and Central Park,15651999,Kunjan,Manhattan,Midtown,40.75598,-73.96664,Entire home/apt,140,3,4,2018-09-20,0.13,1,0,4.941642422609304
10101765,Large private bedroom on Upper East side,51838759,Lucia,Manhattan,Upper East Side,40.76256,-73.9632,Private room,100,2,122,2019-06-08,2.95,1,77,4.605170185988092
31465521,Spacious 3 bed suite next to transit NYC,233732841,Ori,Manhattan,Washington Heights,40.83397,-73.94541,Private room,40,1,25,2019-07-04,4.36,2,80,3.6888794541139363
4836986,Private bedroom,24895956,Giorgi,Manhattan,East Harlem,40.78712,-73.95365,Private room,80,1,39,2017-06-16,0.91,1,189,4.382026634673881
19069649,Big Bedroom in the heart of Manhattan 6r,133130315,Artem,Manhattan,Hell's Kitchen,40.76398,-73.986,Private room,100,3,12,2019-04-28,0.57,6,179,4.605170185988092
21651023,Private room two blocks from Times Square.,38530455,Aleksey,Manhattan,Hell's Kitchen,40.76291,-73.98976,Private room,100,1,135,2019-07-01,6.78,1,68,4.605170185988092
14409723,Charming & Spacious Studio in NYC,88626648,Kerry,Manhattan,Upper East Side,40.76099,-73.96158,Entire home/apt,130,2,11,2018-01-01,0.32,1,0,4.867534450455582
160609,LOCATION LOCATION LOCATION UWS 60's,769247,Ligia,Manhattan,Upper West Side,40.77724,-73.98109,Entire home/apt,200,3,10,2019-01-01,0.12,1,0,5.298317366548036
16673954,Charming West Village Brownstone w/Private Terrace,10437339,Ro,Manhattan,West Village,40.73898,-74.00415,Entire home/apt,250,5,10,2019-06-13,0.37,2,198,5.521460917862246
35505287,Large and Quiet Home with Nice Cats,267113508,Matilde,Manhattan,Upper West Side,40.80069,-73.96431,Shared room,300,7,0,NA,NA,1,39,5.703782474656201
30812691,Cozy private room near Upper West Central Park,103726845,Alessandra,Manhattan,Upper West Side,40.80269,-73.96459,Private room,80,1,0,NA,NA,2,0,4.382026634673881
34258598,Single Bedroom around Columbia University,195863013,Yiwei,Manhattan,Upper West Side,40.80249,-73.96729,Private room,40,3,3,2019-06-08,2.05,1,2,3.6888794541139363
30393414,"Grand UES 1BR w/ Doorman, Gym, + Roof deck by Blueground",107434423,Blueground,Manhattan,Upper East Side,40.77506,-73.95678,Entire home/apt,270,30,0,NA,NA,232,240,5.598421958998375
6397592,Lower East Side/Chinatown Bedroom,2696970,Sasha,Manhattan,Two Bridges,40.71193,-73.99454,Private room,100,2,28,2018-11-08,0.55,1,296,4.605170185988092
6971141,Upper East Side 2 bedroom- close to Hospitals-,25237492,Juliana,Manhattan,Upper East Side,40.76222,-73.9603,Entire home/apt,320,30,2,2019-06-08,0.21,34,191,5.768320995793772
7470216,Room in Nolita with great Rooftop,1534857,Sandro,Manhattan,Nolita,40.72261,-73.99333,Private room,80,12,0,NA,NA,2,0,4.382026634673881
29295191,Luxury - Jr. 1 Br/High Fl- Rooftop Terrace Access,6562449,John,Manhattan,Upper West Side,40.79325,-73.97237,Entire home/apt,320,1,16,2019-06-30,1.95,1,7,5.768320995793772
1704560,Beautiful/Spacious 1 Bedroom in LES,5693756,Daniel,Manhattan,Lower East Side,40.7189,-73.99177,Entire home/apt,120,4,182,2019-07-05,2.6,1,72,4.787491742782046
29805732,Book your party on UES NYC Venue,47721954,Agata,Manhattan,Upper East Side,40.77695,-73.95519,Shared room,80,1,0,NA,NA,1,90,4.382026634673881
18456975,Fully furnished Studio Apt near Columbus Circle,30283594,Kara,Manhattan,Midtown,40.76547,-73.98216,Entire home/apt,200,30,0,NA,NA,121,189,5.298317366548036
4421826,Manhattan Studio,22927646,Chad,Manhattan,Upper East Side,40.77371,-73.95007,Entire home/apt,250,1,0,NA,NA,1,0,5.521460917862246
68735,Prewar Penthouse w Private Terrace,342054,Violetta,Manhattan,Upper West Side,40.78971,-73.9729,Entire home/apt,200,11,30,2019-06-13,0.32,1,249,5.298317366548036
19820148,Amazing rooftop for unforgettable stay in New York,31284229,Eddie,Manhattan,East Harlem,40.79652,-73.93323,Private room,120,1,1,2017-07-19,0.04,1,0,4.787491742782046
12085680,Delightful 1BR close to upscale shopping in NYC,30283594,Kara,Manhattan,Hell's Kitchen,40.76666,-73.98306,Entire home/apt,240,30,1,2018-03-31,0.06,121,352,5.480638923341991
10677426,"Bright, Spacious Alcove 1 Bedroom",41474488,Gina,Manhattan,Greenwich Village,40.7276,-74.00075,Entire home/apt,200,2,47,2019-06-16,1.14,1,205,5.298317366548036
24820939,Boutique huge apartment for families with kids,1478535,Tal,Manhattan,Upper West Side,40.78118,-73.98122,Entire home/apt,550,7,0,NA,NA,1,8,6.309918278226516
31214157,Cozy private room in Manhattan,81764323,Lucas,Manhattan,Kips Bay,40.74384,-73.97852,Private room,110,2,7,2019-07-01,1.28,1,175,4.700480365792417
9922513,Cozy Room in Hell's Kitchen,49964890,Hanson,Manhattan,Hell's Kitchen,40.76684,-73.98766,Private room,60,1,1,2015-12-26,0.02,1,0,4.0943445622221
9679310,Two Large Rooms in Union Sq Duplex,25165109,Alex,Manhattan,Gramercy,40.73429,-73.98689,Private room,160,2,1,2015-12-13,0.02,1,0,5.075173815233827
978062,West Village 1 BR Apartment,5186189,Betsy,Manhattan,West Village,40.73359,-74.00524,Entire home/apt,250,3,10,2019-01-01,0.3,1,5,5.521460917862246
786955,West Village - Gorgeous Studio Apt.,4148114,Dawn,Manhattan,West Village,40.73403,-74.00298,Entire home/apt,210,1,108,2019-07-02,1.35,1,305,5.3471075307174685
19019325,HUGE ROOM WITH PRIVATE KITCHEN- Manhattan -,132711675,Yifat,Manhattan,Murray Hill,40.74736,-73.97838,Private room,60,10,0,NA,NA,1,19,4.0943445622221
24849342,Large Greenwich Village 2 Bedroom!,120006972,Connor,Manhattan,Greenwich Village,40.72923,-74.00176,Entire home/apt,250,3,14,2019-06-21,1.03,1,297,5.521460917862246
14536245,Downtown NYC Studio Apt. near World Trade Center,30283594,Kara,Manhattan,Financial District,40.70782,-74.01525,Entire home/apt,190,30,1,2019-06-22,1,121,364,5.247024072160486
13714244,Cozy Little Italy Apartment,80107649,Haley,Manhattan,Lower East Side,40.7188,-73.99458,Private room,100,3,10,2017-01-01,0.28,1,0,4.605170185988092
20758288,Charming 1 bed in ❤️ of Greenwich Village.,2739935,Brooke,Manhattan,Greenwich Village,40.72894,-74.00018,Entire home/apt,170,3,4,2018-01-03,0.19,1,0,5.135798437050262
6460927,Classic Parlor Level Brownstone,33741028,Cristy,Manhattan,Gramercy,40.73235,-73.98392,Private room,300,3,22,2016-12-30,0.46,1,0,5.703782474656201
32225188,Sonder | Stock Exchange | Private 1BR + Lounge,219517861,Sonder (NYC),Manhattan,Financial District,40.70644,-74.01214,Entire home/apt,230,2,7,2019-05-13,1.69,327,347,5.438079308923196
1440363,Artsy Harlem Guest Space,7735666,Laura,Manhattan,Harlem,40.81623,-73.94907,Entire home/apt,120,3,232,2019-06-13,3.22,1,47,4.787491742782046
8734174,Sunny Duplex w/Private Roof Deck Monthly Rental,19808319,Lilian,Manhattan,Harlem,40.80864,-73.95007,Entire home/apt,120,28,125,2018-11-17,2.77,2,29,4.787491742782046
30937764,Sonder | The Nash | Polished Studio + Rooftop,219517861,Sonder (NYC),Manhattan,Murray Hill,40.74845,-73.97458,Entire home/apt,250,2,1,2019-04-11,0.34,327,159,5.521460917862246
16364666,Brand New &Cozy  Room Close to Subway Station,61042,Marlon,Manhattan,Harlem,40.82112,-73.95482,Private room,40,4,22,2018-12-31,0.71,6,0,3.6888794541139363
19518453,Midtown South Lux Large Studio,79912031,Tedy,Manhattan,Murray Hill,40.74731,-73.98167,Entire home/apt,350,5,0,NA,NA,1,0,5.857933154483459
29381358,Spacious 1 Bed (FURNISHED!) Hudson Yards Sublet,221343982,Christina,Manhattan,Chelsea,40.75358,-73.99707,Private room,160,45,0,NA,NA,1,83,5.075173815233827
8444115,2br Design in the heart of LES,15231059,Apollo,Manhattan,Lower East Side,40.71978,-73.98705,Entire home/apt,250,2,8,2016-07-23,0.17,4,297,5.521460917862246
30857071,Luxurious Hell’s Kitchen! Vibrant Famous NYC!,7985095,Douglas,Manhattan,Hell's Kitchen,40.76547,-73.99032,Entire home/apt,280,2,5,2019-07-02,1.4,3,44,5.634789603169249
19619159,"Bright, Modern and Cozy Chelsea Studio!",18776880,Caroline,Manhattan,Chelsea,40.74118,-73.999,Entire home/apt,160,2,4,2017-10-23,0.16,1,0,5.075173815233827
29675374,Trendy and Spacious East Harlem 1BR Apt,223340140,Olivia,Manhattan,East Harlem,40.79793,-73.94334,Entire home/apt,110,1,3,2018-12-29,0.45,1,0,4.700480365792417
9381315,comfy NYC studio apartment,7379511,Anhad,Manhattan,East Village,40.72847,-73.98579,Entire home/apt,180,1,1,2016-01-09,0.02,1,0,5.19295685089021
16164264,**Cozy Room In Hip Ultra Location LES/NOLITA**,105511610,Laura,Manhattan,Lower East Side,40.71916,-73.99229,Private room,100,2,76,2019-06-24,2.42,1,46,4.605170185988092
28843143,New York City Private bedroom and shared bath,216917414,Ramon,Manhattan,Washington Heights,40.85157,-73.93936,Private room,60,2,16,2018-12-27,1.75,2,0,4.0943445622221
4294969,Welcome to my home,4473916,Ross,Manhattan,Greenwich Village,40.73175,-73.99518,Entire home/apt,450,1,1,2015-01-03,0.02,1,0,6.1092475827643655
32635717,Sonder | Stock Exchange | Calming 1BR + Kitchen,219517861,Sonder (NYC),Manhattan,Financial District,40.7057,-74.01221,Entire home/apt,230,2,6,2019-06-10,1.98,327,297,5.438079308923196
31022861,Private Room Best LES Location- Read Description!,49909186,Andrea,Manhattan,Chinatown,40.71687,-73.99074,Private room,150,4,12,2019-07-02,1.89,2,72,5.0106352940962555
32470732,New Renovate in 2019 & Everything is New,19303369,Hiroki,Manhattan,Inwood,40.8647,-73.92353,Private room,30,30,0,NA,NA,37,1,3.4011973816621555
26947761,Sunny private room in the heart of NYC 53E2,190921808,John,Manhattan,Hell's Kitchen,40.75503,-73.99724,Private room,50,30,0,NA,NA,47,316,3.912023005428146
30101694,New york Multi-unit building,4750332,Ofer,Manhattan,Hell's Kitchen,40.75884,-73.99208,Entire home/apt,800,180,0,NA,NA,1,358,6.684611727667927
27237625,*NO GUEST SERVICE FEE* Luxury Midtown One Bedroom Suite with Kitchen,205031545,Red Awning,Manhattan,Midtown,40.75459,-73.96707,Entire home/apt,740,3,3,2019-06-10,0.44,49,153,6.606650186198215
1118031,Private room in Prime Soho/Nolita location,6136511,Sky,Manhattan,Nolita,40.72212,-73.99676,Private room,90,3,29,2019-07-01,0.41,2,190,4.499809670330265
34096836,An urban retreat from the city’s hustle and bustle,257005399,Cassa Times Square Hotel,Manhattan,Hell's Kitchen,40.75603,-73.99511,Private room,430,1,4,2019-05-20,1.97,5,287,6.063785208687608
19542512,Bohemian Room in NYC at Great Location,137264725,Gulcin,Manhattan,Lower East Side,40.71206,-73.99055,Private room,70,1,117,2019-06-25,4.74,4,249,4.248495242049359
33406274,Four Points by Sheraton New York Downtown-7 Nights,5144567,Yun,Manhattan,Financial District,40.70842,-74.00519,Private room,170,7,1,2019-06-09,1,13,358,5.135798437050262
32805038,Sweet home in NYC,105448689,Linda,Manhattan,Chelsea,40.74655,-74.00134,Entire home/apt,140,5,0,NA,NA,1,29,4.941642422609304
30103053,Stunning Huge Loft Prime SoHo position,2969845,Lucas,Manhattan,SoHo,40.72418,-73.99978,Entire home/apt,500,5,3,2019-04-09,0.46,1,63,6.214608098422191
6493181,"Sunny & Tall 1 BR, Central Pk,Train",26270573,Joe,Manhattan,Upper East Side,40.77025,-73.95491,Entire home/apt,200,5,95,2019-05-26,1.95,2,182,5.298317366548036
22247923,Cozy East Village Home Away From Home,68112758,Alexandra,Manhattan,East Village,40.72188,-73.97957,Entire home/apt,240,4,7,2018-10-25,0.45,1,0,5.480638923341991
24327950,Pleasant Residence,183548336,Aureo,Manhattan,East Harlem,40.7977,-73.93493,Entire home/apt,250,3,13,2019-06-03,0.94,1,74,5.521460917862246
16558246,Cozy studio Upper East/Manhattan,109036773,Mila,Manhattan,Upper East Side,40.76794,-73.95712,Entire home/apt,220,8,15,2019-06-14,0.52,1,14,5.393627546352362
3611813,Discount! Central Clean & Quiet,8410380,Marshall,Manhattan,Gramercy,40.73755,-73.98595,Private room,150,4,147,2019-06-14,2.44,1,344,5.0106352940962555
27338569,Private room & bath.Near subway Luxe @ great price,59880594,Margaret,Manhattan,East Harlem,40.79832,-73.9398,Private room,100,2,18,2019-06-25,1.86,1,209,4.605170185988092
35939585,舒适的带空调单间,270327975,文静,Manhattan,Morningside Heights,40.80701,-73.96619,Private room,60,10,0,NA,NA,2,83,4.0943445622221
16243676,APT FOR UP TO 4! Dream location & private terrace!,3991905,Romina,Manhattan,Gramercy,40.73873,-73.98714,Entire home/apt,250,3,1,2017-06-04,0.04,1,0,5.521460917862246
23305380,Private Room in Shared Apt in Greenwich Village,171858908,Andrée,Manhattan,Greenwich Village,40.72765,-73.99881,Private room,80,1,1,2018-05-21,0.07,2,0,4.382026634673881
28542484,Sonder | 21 Chelsea | Sophisticated 2BR + Rooftop,12243051,Sonder,Manhattan,Chelsea,40.74299,-73.99436,Entire home/apt,380,29,0,NA,NA,96,302,5.940171252720432
32923358,"Guest Room in a Warm, friendly Artist's Home",11018124,Alea,Manhattan,Upper West Side,40.78812,-73.97091,Private room,180,2,0,NA,NA,1,66,5.19295685089021
21057757,Bright Charming 1 Bdrm off Central Park,2235545,Kevin,Manhattan,Upper West Side,40.77478,-73.97986,Entire home/apt,120,30,5,2018-11-12,0.26,1,0,4.787491742782046
8569534,Cozy 3 BD in the East Village,45100854,Will & Tash,Manhattan,East Village,40.72249,-73.98042,Private room,100,5,74,2018-10-04,1.61,2,0,4.605170185988092
30334838,Refined private room next to Columbia University,126653377,Sergii,Manhattan,Harlem,40.80384,-73.95754,Private room,60,30,1,2019-04-01,0.3,6,364,4.0943445622221
14948249,"Bright, clean and peaceful apt in Hell's Kitchen",75310263,Thomas,Manhattan,Hell's Kitchen,40.76495,-73.98964,Entire home/apt,160,5,1,2016-09-21,0.03,1,0,5.075173815233827
1983188,1BR near Columbia / Central Park,1521508,Jose,Manhattan,Upper West Side,40.79859,-73.96078,Private room,80,3,38,2019-06-26,0.59,1,344,4.382026634673881
14366918,Private BR in Beautiful Renovated East Village Apt,21882649,Joshua,Manhattan,East Village,40.73036,-73.98633,Private room,100,30,7,2016-12-29,0.2,1,238,4.605170185988092
33579691,shared apt only for female  near Times Square,251510391,Demir,Manhattan,Hell's Kitchen,40.76461,-73.98745,Shared room,60,1,0,NA,NA,3,365,4.0943445622221
30686973,Tranquil oasis in the fast pace of NYC,229695499,Linda,Manhattan,Lower East Side,40.7189,-73.98263,Private room,180,1,11,2019-07-03,2.84,1,250,5.19295685089021
21200993,Lower East Side Bedroom w. A/C and Cappuccinos!,147536196,Marina,Manhattan,Lower East Side,40.7198,-73.98209,Private room,140,1,50,2019-06-27,2.35,1,32,4.941642422609304
33098823,Luxury Two Bedroom on High Floor with Great Views,248975053,Richard,Manhattan,Financial District,40.7068,-74.00632,Entire home/apt,200,2,12,2019-06-24,3.87,1,24,5.298317366548036
26157426,Luxurious Deluxe King Room St. Regis Manhattan,26556695,Alyssa,Manhattan,Midtown,40.76031,-73.9739,Entire home/apt,750,1,9,2019-01-01,0.71,6,365,6.620073206530356
27088944,Charming and Artistic West Village Studio,2102205,Conrad,Manhattan,West Village,40.73894,-74.00108,Entire home/apt,250,2,15,2018-12-22,1.33,1,0,5.521460917862246
33681005,Cozy 1 br Apt In Uptown Manhattan,39395975,Matt,Manhattan,Inwood,40.86725,-73.92726,Entire home/apt,150,1,0,NA,NA,1,16,5.0106352940962555
17326533,曼哈顿景色豪华公寓,54001762,Faye,Manhattan,Hell's Kitchen,40.76189,-73.99751,Private room,100,10,2,2017-06-16,0.08,1,0,4.605170185988092
30408787,Clean + Comfortable Bedroom in West Harlem,228332039,Dystini,Manhattan,Harlem,40.82631,-73.95201,Private room,30,1,3,2019-05-26,1.41,1,8,3.4011973816621555
13184939,East Village Studio,11296515,Robert,Manhattan,East Village,40.72926,-73.98915,Entire home/apt,100,1,0,NA,NA,1,0,4.605170185988092
1688914,Strivers Row Sanctuary in Harlem - Monthly,8925763,Joy,Manhattan,Harlem,40.8174,-73.94629,Entire home/apt,110,30,128,2019-06-28,1.82,2,314,4.700480365792417
16179502,Charming room well located !!!!,13325936,Madi,Manhattan,East Harlem,40.79275,-73.94191,Private room,60,5,1,2017-01-02,0.03,1,0,4.0943445622221
5011693,Harlem Studio w/ view!!,8834234,Jeremy,Manhattan,Harlem,40.81419,-73.95033,Entire home/apt,80,2,25,2019-06-09,0.52,1,58,4.382026634673881
13246278,3 br 80s light loft in Lower East Side / Chinatown,6787564,Luke,Manhattan,Lower East Side,40.71258,-73.9901,Entire home/apt,200,4,6,2019-01-04,0.31,1,0,5.298317366548036
30015731,1 Bedroom Spacious and Cozy UWS Apartment,43043667,Dina,Manhattan,Upper West Side,40.78105,-73.97633,Entire home/apt,250,2,13,2019-02-28,1.82,1,0,5.521460917862246
7047808,"Loft Space for Events, Meetings & Shoots",1299252,Kalin,Manhattan,Flatiron District,40.74068,-73.98999,Entire home/apt,850,1,177,2019-06-29,3.78,1,268,6.745236349484363
19138221,Stunning Studio Loft in West Chelsea Brownstone,25720293,Lena,Manhattan,Chelsea,40.7462,-74.00222,Entire home/apt,350,4,24,2019-06-29,1,3,264,5.857933154483459
9979707,Lincoln Center Luxury Sunny & Modern Br,936114,Marcela,Manhattan,Upper West Side,40.77208,-73.98907,Private room,130,28,22,2019-06-30,0.52,2,261,4.867534450455582
19691853,Perfect 1 bedroom for short or extended stay.,106955062,Arelis,Manhattan,Harlem,40.81143,-73.94935,Entire home/apt,100,3,16,2019-05-13,0.66,1,0,4.605170185988092
18648243,Contemporary Room Close to Columbia & Central Park,128531725,Shia,Manhattan,Harlem,40.8042,-73.95669,Private room,80,2,41,2019-04-01,1.57,2,1,4.382026634673881
34487373,Luxury ADA King Room close to Central Park,261761196,Park Central,Manhattan,Midtown,40.76547,-73.98252,Private room,100,1,0,NA,NA,8,319,4.605170185988092
5875384,Comfy Futon- 20mins Times Sq.,9235481,Reynaldo,Manhattan,Washington Heights,40.8538,-73.93197,Shared room,40,2,2,2016-12-05,0.04,2,0,3.6888794541139363
20133862,"Cozy West 15th Street Studio, Chelsea",22541573,Ken,Manhattan,Chelsea,40.74119,-73.99941,Entire home/apt,170,30,0,NA,NA,87,362,5.135798437050262
34324284,Comfy room with WiFi. Mins to Central Park!,137358866,Kazuya,Manhattan,East Harlem,40.79395,-73.94153,Private room,40,30,0,NA,NA,103,0,3.6888794541139363
19734117,"UES: Bdrm Sunny Corner Apt, 3 flights of stairs up",139135366,Eileen,Manhattan,Upper East Side,40.76864,-73.95427,Entire home/apt,180,2,20,2019-06-15,0.88,1,0,5.19295685089021
